-0.0512,1.055728535520639
-0.0511875,1.05506145035959
-0.051175,1.054060822618018
-0.0511625,1.05339373745697
-0.05115,1.052393109715397
-0.0511375,1.051726024554348
-0.051125,1.050725396812776
-0.0511125,1.050058311651727
-0.0511,1.049057683910155
-0.0510875,1.048390598749106
-0.051075,1.047723513588058
-0.0510625,1.047056428427009
-0.05105,1.046389343265961
-0.0510375,1.045722258104913
-0.051025,1.04472163036334
-0.0510125,1.044388087782816
-0.051,1.043053917460719
-0.0509875,1.042386832299671
-0.050975,1.041719747138623
-0.0509625,1.04071911939705
-0.05095,1.040052034236002
-0.0509375,1.039051406494429
-0.050925,1.038717863913905
-0.0509125,1.037717236172332
-0.0509,1.037050151011284
-0.0508875,1.036383065850235
-0.050875,1.035382438108662
-0.0508625,1.034715352947614
-0.05085,1.034048267786566
-0.0508375,1.033381182625517
-0.050825,1.032714097464469
-0.0508125,1.031713469722896
-0.0508,1.031046384561848
-0.0507875,1.0303792994008
-0.050775,1.029378671659227
-0.0507625,1.028711586498179
-0.05075,1.02804450133713
-0.0507375,1.027043873595558
-0.050725,1.026376788434509
-0.0507125,1.025709703273461
-0.0507,1.025042618112412
-0.0506875,1.02404199037084
-0.050675,1.023708447790316
-0.0506625,1.023041362629267
-0.05065,1.022040734887695
-0.0506375,1.021373649726646
-0.050625,1.020373021985074
-0.0506125,1.019705936824025
-0.0506,1.019038851662977
-0.0505875,1.018371766501928
-0.050575,1.01770468134088
-0.0505625,1.017037596179832
-0.05055,1.016036968438259
-0.0505375,1.015703425857735
-0.050525,1.014702798116162
-0.0505125,1.014035712955114
-0.0505,1.013368627794066
-0.0504875,1.012368000052493
-0.050475,1.011700914891444
-0.0504625,1.010700287149872
-0.05045,1.010366744569348
-0.0504375,1.009366116827775
-0.050425,1.008699031666727
-0.0504125,1.008031946505678
-0.0504,1.00736486134463
-0.0503875,1.006697776183581
-0.050375,1.006030691022533
-0.0503625,1.005363605861485
-0.05035,1.004696520700436
-0.0503375,1.004029435539388
-0.050325,1.003362350378339
-0.0503125,1.002695265217291
-0.0503,1.002028180056243
-0.0502875,1.00102755231467
-0.050275,1.000360467153621
-0.0502625,0.9993598394120489
-0.05025,1.010700287149867
-0.0502375,1.059063961325881
-0.050225,1.094753017441971
-0.0502125,1.064734185194792
-0.0502,1.062399387131123
-0.0501875,1.061732301970075
-0.050175,1.061065216809026
-0.0501625,1.059731046486929
-0.05015,1.059063961325881
-0.0501375,1.058396876164833
-0.050125,1.057062705842736
-0.0501125,1.056395620681687
-0.0501,1.055394992940115
-0.0500875,1.055061450359591
-0.050075,1.053727280037494
-0.0500625,1.05339373745697
-0.05005,1.052393109715397
-0.0500375,1.051392481973824
-0.050025,1.050391854232252
-0.0500125,1.049724769071203
-0.05,1.049057683910155
-0.0499875,1.048390598749106
-0.049975,1.047389971007534
-0.0499625,1.046722885846485
-0.04995,1.046055800685437
-0.0499375,1.045388715524389
-0.049925,1.04472163036334
-0.0499125,1.043721002621768
-0.0499,1.043053917460719
-0.0498875,1.042053289719147
-0.049875,1.041386204558098
-0.0498625,1.04071911939705
-0.04985,1.039718491655477
-0.0498375,1.039051406494429
-0.049825,1.038384321333381
-0.0498125,1.037383693591808
-0.0498,1.036716608430759
-0.0497875,1.036049523269711
-0.049775,1.035048895528139
-0.0497625,1.034715352947614
-0.04975,1.033381182625517
-0.0497375,1.033047640044993
-0.049725,1.032380554883945
-0.0497125,1.031713469722896
-0.0497,1.030712841981324
-0.0496875,1.029712214239751
-0.049675,1.029378671659227
-0.0496625,1.028711586498179
-0.04965,1.027710958756606
-0.0496375,1.027043873595558
-0.049625,1.026376788434509
-0.0496125,1.025709703273461
-0.0496,1.025042618112412
-0.0495875,1.024375532951364
-0.049575,1.023374905209791
-0.0495625,1.022707820048743
-0.04955,1.022040734887694
-0.0495375,1.021373649726646
-0.049525,1.020373021985074
-0.0495125,1.019705936824025
-0.0495,1.019038851662977
-0.0494875,1.018038223921404
-0.049475,1.017371138760356
-0.0494625,1.016704053599307
-0.04945,1.016036968438259
-0.0494375,1.015036340696686
-0.049425,1.014369255535638
-0.0494125,1.014035712955114
-0.0494,1.013035085213541
-0.0493875,1.012701542633017
-0.049375,1.01136737231092
-0.0493625,1.011033829730396
-0.04935,1.010033201988823
-0.0493375,1.009366116827775
-0.049325,1.008699031666727
-0.0493125,1.008031946505678
-0.0493,1.00736486134463
-0.0492875,1.006697776183581
-0.049275,1.005697148442009
-0.0492625,1.00503006328096
-0.04925,1.004362978119912
-0.0492375,1.003695892958863
-0.049225,1.003028807797815
-0.0492125,1.002361722636767
-0.0492,1.001694637475718
-0.0491875,1.00102755231467
-0.049175,1.000026924573098
-0.0491625,0.9996933819925731
-0.04915,1.013368627794065
-0.0491375,1.06139875938955
-0.049125,1.094085932280922
-0.0491125,1.063733557453234
-0.0491,1.062065844550599
-0.0490875,1.06139875938955
-0.049075,1.060398131647978
-0.0490625,1.059397503906405
-0.04905,1.058730418745357
-0.0490375,1.057729791003784
-0.049025,1.05739624842326
-0.0490125,1.056395620681687
-0.049,1.055394992940115
-0.0489875,1.054394365198543
-0.048975,1.053727280037494
-0.0489625,1.053060194876445
-0.04895,1.052059567134873
-0.0489375,1.051392481973824
-0.048925,1.050725396812776
-0.0489125,1.049724769071203
-0.0489,1.049057683910155
-0.0488875,1.048390598749106
-0.048875,1.047723513588058
-0.0488625,1.046722885846486
-0.04885,1.046055800685437
-0.0488375,1.045055172943864
-0.048825,1.044388087782816
-0.0488125,1.043721002621768
-0.0488,1.04305391746072
-0.0487875,1.042053289719147
-0.048775,1.041386204558098
-0.0487625,1.040385576816526
-0.04875,1.039718491655477
-0.0487375,1.039384949074953
-0.048725,1.038050778752856
-0.0487125,1.037383693591808
-0.0487,1.03671660843076
-0.0486875,1.036049523269711
-0.048675,1.035382438108663
-0.0486625,1.03438181036709
-0.04865,1.033714725206042
-0.0486375,1.033047640044993
-0.048625,1.032047012303421
-0.0486125,1.031379927142372
-0.0486,1.030712841981324
-0.0485875,1.029712214239751
-0.048575,1.029045129078703
-0.0485625,1.028378043917654
-0.04855,1.027710958756606
-0.0485375,1.027043873595558
-0.048525,1.026043245853985
-0.0485125,1.025709703273461
-0.0485,1.024709075531888
-0.0484875,1.02404199037084
-0.048475,1.023374905209791
-0.0484625,1.022374277468219
-0.04845,1.02170719230717
-0.0484375,1.021040107146122
-0.048425,1.020373021985074
-0.0484125,1.019705936824025
-0.0484,1.018705309082452
-0.0483875,1.018038223921404
-0.048375,1.017371138760356
-0.0483625,1.016704053599307
-0.04835,1.015703425857734
-0.0483375,1.015036340696686
-0.048325,1.014369255535638
-0.0483125,1.013368627794065
-0.0483,1.013035085213541
-0.0482875,1.012034457471968
-0.048275,1.01136737231092
-0.0482625,1.010700287149872
-0.04825,1.010033201988823
-0.0482375,1.009366116827775
-0.048225,1.008699031666726
-0.0482125,1.007698403925154
-0.0482,1.007031318764106
-0.0481875,1.006364233603057
-0.048175,1.006030691022533
-0.0481625,1.00503006328096
-0.04815,1.004696520700436
-0.0481375,1.003695892958864
-0.048125,1.003362350378339
-0.0481125,1.002028180056243
-0.0481,1.001361094895194
-0.0480875,1.00102755231467
-0.048075,1.000026924573097
-0.0480625,0.9993598394120489
-0.04805,1.018038223921404
-0.0480375,1.065401270355853
-0.048025,1.091084049056204
-0.0480125,1.062399387131123
-0.048,1.062065844550599
-0.0479875,1.06139875938955
-0.047975,1.060398131647977
-0.0479625,1.059397503906405
-0.04795,1.058396876164833
-0.0479375,1.05739624842326
-0.047925,1.056729163262212
-0.0479125,1.056062078101163
-0.0479,1.055061450359591
-0.0478875,1.054060822618018
-0.047875,1.05339373745697
-0.0478625,1.052726652295921
-0.04785,1.051726024554348
-0.0478375,1.0510589393933
-0.047825,1.050391854232252
-0.0478125,1.049391226490679
-0.0478,1.049057683910155
-0.0477875,1.048390598749106
-0.047775,1.047389971007534
-0.0477625,1.046722885846485
-0.04775,1.046055800685437
-0.0477375,1.045055172943864
-0.047725,1.044388087782816
-0.0477125,1.043721002621768
-0.0477,1.042720374880195
-0.0476875,1.042053289719147
